id,x,y,cate
1992,15.84008694,-22.5268898,7
1993,28.39500809,-0.718920469,5
1994,-24.62866974,-26.58116531,4
1995,29.90392494,-21.97761726,7
1996,11.20137691,-19.44103813,6
1997,-22.69940948,-26.18453217,3
1998,38.59900284,-13.90178871,5
1999,-7.617109299,13.24345589,1
2000,-29.87008286,31.05493546,2
2001,38.37985611,-17.29971504,5
2002,25.5806179,-5.640937328,6
2003,23.54129982,29.09265327,3
2004,20.82266045,1.404274225,1
2005,-3.130113125,-7.73312664,3
2006,25.69599533,9.104765892,2
2007,-14.3640976,-24.20948029,3
2008,25.31232262,2.481251717,5
2009,-4.33123064,-43.94065857,4
2010,25.52627182,-13.24838352,7
2011,-11.91304302,-14.25477982,3
2012,27.65756607,32.82952499,3
2013,-22.27654076,-1.262471795,3
2014,15.66584969,-27.01049042,6
2015,25.15974617,-8.871797562,5
2016,16.83794785,-5.888885975,5
2017,-4.664267063,-32.36465836,3
2018,5.06870985,1.610815883,1
2019,38.04259872,-10.83001328,5
2020,47.3026123,6.070384502,0
2021,27.96888924,27.6250782,7
2022,36.32223129,34.72502899,7
2023,-13.54184818,-40.19854736,4
2024,-25.69095421,-1.501723409,3
2025,-16.9540062,-37.20920944,4
2026,0.180789068,7.123979092,1
2027,25.68493652,36.70718765,2
2028,30.59001923,-2.851843119,5
2029,-10.50599861,11.98903847,1
2030,-20.26311874,23.38818741,2
2031,38.80357742,-5.788724422,5
2032,-25.347435,-10.12424183,3
2033,8.701938629,-3.663818359,3
2034,-14.07177067,-45.78770828,4
2035,24.92973328,32.71727753,1
2036,-14.83291435,-20.31892586,3
2037,-2.801678419,-35.48897934,7
2038,8.205575943,2.449756861,2
2039,31.74124336,-24.06310844,7
2040,-16.2069931,-41.11541367,4
2041,43.8964386,7.518995762,6
2042,-23.04706573,-29.45536804,3
2043,-0.703429341,-29.82144165,3
2044,27.81097221,27.30589867,7
2045,-12.07831097,-20.2486763,3
2046,43.88792801,12.77820587,7
2047,41.74528503,-6.061208248,5
2048,9.292851448,-35.28987122,6
2049,1.557358742,33.05501556,0
2050,18.67941093,16.61219788,1
2051,1.18389225,-13.18155956,0
2052,19.16186333,-9.61447525,7
2053,-46.41856384,0.139964283,3
2054,-9.786261559,-11.33573151,3
2055,42.58567429,-4.352268696,5
2056,1.778617263,-22.05441093,6
2057,37.35732269,5.507714748,5
2058,3.401861429,26.89609337,1
2059,-31.3052845,-33.76602173,4
2060,-19.69762611,7.369539261,1
2061,-22.83247566,-11.98280144,3
2062,-16.63064766,-37.66001129,4
2063,-27.58997345,36.01552582,2
2064,43.53487778,-7.683680058,5
2065,-27.96092987,22.35953903,2
2066,25.37255287,0.440373212,5
2067,10.56489563,30.17915916,0
2068,31.49395752,-8.017054558,5
2069,44.19406128,20.58188248,7
2070,43.75384903,3.473799944,6
2071,20.97525215,-10.14194775,7
2072,-17.8298378,-35.06409454,4
2073,17.95658302,22.29109955,1
2074,-14.22277451,-43.55163956,4
2075,37.8374176,7.105624199,5
2076,-20.91577339,-15.82373524,3
2077,-16.59832954,-7.069573402,3
2078,-15.37578583,-25.02056694,3
2079,17.10468483,-35.28515244,6
2080,39.59727097,17.9248085,1
2081,-6.775719166,-30.663414,4
2082,-18.14157867,7.311230183,1
2083,41.27856827,7.637964249,5
2084,-7.8148489,18.00984764,1
2085,13.89764404,27.30924225,2
2086,6.955873013,-40.67114258,5
2087,-33.83275604,-15.86550617,3
2088,11.78046513,-20.47915459,6
2089,38.20119858,-19.51286888,7
2090,-2.244809389,-43.92274475,7
2091,9.343889236,-32.53058243,6
2092,-18.24042511,-17.78022766,3
2093,-8.578138351,13.71842194,1
2094,50.52000809,-12.53417778,7
2095,10.61616898,23.13711357,6
2096,38.41807556,28.37971497,6
2097,-1.697913051,5.623624325,1
2098,12.41640377,-0.999305785,1
2099,-39.29052734,20.66081429,6
2100,-25.14741325,-44.48160934,4
2101,-1.868052363,-28.03425407,3
2102,-26.84308243,-30.77570343,4
2103,20.6781292,1.861430883,5
2104,-18.76084137,0.517812669,3
2105,-12.46993542,22.03894424,1
2106,38.45287704,21.06997871,7
2107,-28.49901772,-34.16843414,4
2108,13.1263113,-27.74094391,6
2109,18.36106873,26.30064774,5
2110,-36.76839828,-19.88395691,4
2111,16.95285416,-34.77272797,6
2112,-20.75671387,-47.44795227,4
2113,23.83426285,-26.82215691,6
2114,-33.51823044,29.37769699,2
2115,-21.21416664,-17.06094933,3
2116,43.13637161,1.061028123,5
2117,-0.9938519,-8.034586906,3
2118,0.441668153,46.84913254,5
2119,36.0838623,-7.618003368,5
2120,37.00915527,20.33384895,1
2121,19.17590714,-6.68974781,1
2122,23.58711243,13.78706837,5
2123,22.65104294,2.30880022,1
2124,23.51975822,14.38227272,1
2125,-16.20819855,31.64759636,2
2126,-1.579746366,22.08028793,1
2127,33.45353699,-16.66815567,7
2128,11.54429245,36.97757721,1
2129,31.29564095,-0.054856781,5
2130,24.12567139,2.49640131,5
2131,-18.70770073,3.354473352,3
2132,28.08249855,30.54719162,1
2133,33.00925064,-3.589506388,5
2134,-15.10294533,-31.21159554,4
2135,-17.64139938,36.02828979,2
2136,3.206395149,16.9533062,1
2137,-14.70518875,36.5903511,1
2138,31.40566063,-5.272843361,5
2139,32.38523483,42.94176865,7
2140,-14.23305416,17.07969284,1
2141,23.13388824,6.749046803,5
2142,17.90472412,-11.26975346,1
2143,-20.52584457,25.37156296,1
2144,8.779565811,29.71236801,1
2145,-32.89544678,2.660765648,3
2146,37.96458817,0.425010055,5
2147,30.05936623,24.14815712,7
2148,-0.194978282,-30.1869278,3
2149,-6.594504356,44.83972168,6
2150,16.84936142,12.1600008,0
2151,28.59812737,-14.18390465,1
2152,-7.78553915,-31.05900192,4
2153,29.89795113,-13.3929739,7
2154,46.44728088,14.88947773,7
2155,3.667083263,-25.07591629,2
2156,32.38520813,42.94272614,7
2157,43.50634766,-7.674272537,5
2158,4.471844196,31.46699142,0
2159,-26.83833694,27.36015129,2
2160,-15.47680283,-2.668469906,3
2161,-13.8451004,-44.94589996,4
2162,26.60022354,-10.06016445,5
2163,-29.99919891,28.72132492,2
2164,36.81035233,-12.06092072,5
2165,18.88209534,-12.95843029,1
2166,-22.27460098,-36.51277924,4
2167,-9.980508804,21.28540421,1
2168,1.216048121,-49.41310883,4
2169,-1.739435673,-24.22337532,4
2170,10.03407001,38.85545349,1
2171,-10.21722984,-43.9126358,4
2172,-3.190518379,-11.02766705,5
2173,-35.76316071,-39.66643906,3
2174,15.65884399,43.20125198,1
2175,18.53240585,-31.2169075,6
2176,-32.52008057,26.90598106,2
2177,28.48165131,30.70726204,1
2178,0.030582402,27.92564201,5
2179,-26.98785591,-40.63748169,4
2180,6.025484562,4.236695766,1
2181,-36.96062469,-37.47658157,3
2182,13.22312355,-32.85074234,6
2183,-7.147117615,4.795714378,1
2184,-18.12642097,-5.547152042,3
2185,-27.18814278,-40.18595505,4
2186,13.59908676,-3.451681137,1
2187,1.356828809,-1.995829821,1
2188,8.571809769,5.15173769,1
2189,-35.10186768,-14.20897198,3
2190,-10.17003345,-22.67006111,3
2191,17.41228485,47.07839203,1
2192,3.750501633,-11.00555515,1
2193,33.09605026,-24.22067833,7
2194,-18.84023285,3.395550013,3
2195,41.12276077,14.04200363,3
2196,12.37524319,-28.29223251,6
2197,-1.1591717,10.28861141,1
2198,30.83034897,-18.39518547,5
2199,32.3853569,42.93784714,7
2200,-23.78380394,-22.43237686,3
2201,28.69558144,3.688778162,5
2202,-14.22955704,-13.36494637,3
2203,-38.2714386,-2.610229969,1
2204,40.04986954,-10.91132927,5
2205,-4.029884338,-33.73538971,3
2206,32.37739563,42.91651917,3
2207,-7.398444653,-3.439985275,3
2208,6.994452477,32.41883087,1
2209,-24.92182541,-0.688169062,3
2210,-24.90677071,-15.04250431,3
2211,13.41033268,14.4709568,1
2212,-7.720296383,3.522344589,1
2213,-21.04298401,-30.71670532,3
2214,-35.32928467,-18.54574013,3
2215,-32.92276382,2.601673365,3
2216,42.92700958,18.99835014,1
2217,49.45606232,17.06885338,7
2218,39.09087753,-3.289408445,5
2219,-6.652447224,12.7328949,1
2220,27.0915432,32.36863327,1
2221,19.83579826,-16.68712044,7
2222,21.83507156,-24.38971329,7
2223,-37.25969696,-5.909587383,3
2224,43.41891479,19.05984497,1
2225,-5.042612076,0.460879534,1
2226,-17.04953766,8.801346779,1
2227,-3.163740158,-42.75872803,4
2228,33.40096283,6.551753998,1
2229,20.89850998,35.37548447,1
2230,-5.599092484,-44.22438049,7
2231,20.10857201,-21.58493423,7
2232,-3.560308933,-36.51118088,3
2233,8.027060509,-32.51005554,6
2234,31.66781425,-9.119456291,5
2235,-20.09001923,-35.83698273,4
2236,-0.174809083,22.46133995,1
2237,-4.327245235,15.59827423,1
2238,25.54341888,17.96406746,1
2239,-28.87072563,31.63053513,2
2240,35.67638016,-16.24905968,7
2241,-13.23536587,-38.33879471,4
2242,4.50837326,28.07398605,0
2243,33.02338028,-15.92512417,7
2244,12.19332504,-20.86389923,6
2245,45.24992752,9.073343277,1
2246,24.71195412,31.89605904,1
2247,1.248274088,0.089266732,3
2248,7.645986557,6.349000931,1
2249,17.43408775,47.02754593,1
2250,-1.189795852,18.71795464,1
2251,-24.90837669,-33.79419327,4
2252,-20.01386833,4.254290104,3
2253,-17.6717205,18.67220879,1
2254,29.71662712,-12.83217716,5
2255,31.2590065,30.03735733,3
2256,36.77473831,-5.019229889,5
2257,-6.527040958,-45.78512573,4
2258,19.61935425,-30.13728905,6
2259,17.46185684,46.98894882,1
2260,41.56745148,-23.36566162,5
2261,30.79530907,-15.03792191,5
2262,-12.41616726,36.0984726,3
2263,-26.71272659,-10.67036915,3
2264,10.34569073,-21.50449371,6
2265,-12.80067444,-20.6534214,3
2266,-21.00641441,16.67500687,7
2267,-25.51122665,-9.686049461,3
2268,12.44449902,-6.454101086,7
2269,-29.87672424,-28.40065193,4
2270,-9.939533234,-21.37574005,3
2271,13.83388329,-21.17003632,6
2272,-15.89741802,-33.38082123,4
2273,39.25336456,-7.312391281,5
2274,-2.113467455,-41.15116119,4
2275,19.75346947,-1.432444215,5
2276,-34.87671661,28.81689072,2
2277,29.53682327,3.438723087,5
2278,9.7834692,-7.123659611,1
2279,-28.12427521,-31.70845985,4
2280,-17.1742115,19.02873993,1
2281,-4.794234276,-22.30964851,3
2282,-0.369614959,22.4004879,2
2283,7.09465456,33.02041245,0
2284,-9.648460388,33.51905441,1
2285,-18.87742043,-1.561682105,3
2286,-14.75533295,11.4012022,1
2287,-4.563462257,-28.66538429,3
2288,6.799081802,-14.20639706,6
2289,-17.55018997,-23.33432579,4
2290,-14.6031332,-31.44363403,3
2291,-5.335892677,-19.61113548,3
2292,-19.26555252,14.7981329,1
2293,19.41974258,11.65796185,6
2294,17.64428329,-24.83636475,6
2295,-29.83274651,-18.79480171,3
2296,-11.55318928,-29.15104866,3
2297,-15.4855032,-45.26193237,4
2298,5.374917984,-25.47400665,6
2299,-23.79296303,-9.916042328,3
2300,40.6035614,-11.2429924,5
2301,16.68803215,43.62677383,1
2302,21.69963646,46.17428207,2
2303,18.99925423,-17.32130241,7
2304,-11.76922703,-0.270705372,1
2305,29.69762039,12.58769321,5
2306,26.46494865,17.85511017,3
2307,-34.3511734,29.36692619,2
2308,-11.85167503,8.855676651,1
2309,-6.12217617,-37.28591156,7
2310,2.314656258,38.86148834,1
2311,-10.93374729,13.77387428,1
2312,44.16764832,0.625337303,5
2313,31.57217789,-3.328891993,5
2314,-46.81130219,-16.53891182,0
2315,0.372301459,-10.25510597,5
2316,37.5863533,-4.714143276,5
2317,-19.71784782,-20.17987251,3
2318,-27.01042557,-30.95492554,4
2319,-4.410382748,-36.19859314,7
2320,28.89058685,18.60964775,1
2321,-40.90946198,27.9284935,2
2322,11.65077305,-17.67546844,6
2323,7.685959339,-23.82203293,3
2324,-4.371378899,8.550274849,1
2325,-11.72409821,-22.82557106,4
2326,-28.48768044,34.98949432,2
2327,-26.8664341,-37.61865997,4
2328,25.77162743,1.485216618,5
2329,-8.266884804,-35.09109497,4
2330,8.900593758,-17.01791382,6
2331,32.09594345,-17.7398262,7
2332,-27.14768982,-19.35565567,3
2333,-19.35373306,-13.37365723,3
2334,35.73688507,31.63899994,5
2335,-6.619461536,44.75674438,1
2336,26.22751427,4.892328262,5
2337,25.95938873,25.74053955,7
2338,-25.07585526,-14.06499195,3
2339,-26.59558487,-13.08991718,3
2340,15.61416912,-30.88152122,6
2341,4.113173962,-40.05707169,5
2342,-16.47587776,-32.35536575,4
2343,7.896521568,-15.08434391,1
2344,-15.42926693,-42.68315125,4
2345,-33.48817062,-17.53182602,3
2346,-24.75802803,3.182184935,0
2347,9.471949577,-42.19808197,3
2348,4.289149284,32.83862686,6
2349,46.06140518,16.01722527,7
2350,-4.316220284,41.30766678,0
2351,-2.909933805,-24.69711304,6
2352,13.30224991,-16.18234825,6
2353,20.81407928,27.72409821,3
2354,9.146068573,-10.23919201,1
2355,-18.57644463,-20.64937019,3
2356,-12.86733818,-24.6177845,4
2357,18.91119194,-32.35658264,6
2358,-21.97150612,-38.23291016,4
2359,-31.20617104,19.33342934,2
2360,47.93168259,-24.84483528,7
2361,23.0385437,18.45335388,7
2362,28.73032951,32.62118912,7
2363,43.41599274,-3.932713509,5
2364,5.740858078,20.96262169,1
2365,-21.64387703,-40.38222504,4
2366,-22.4276886,-36.69751358,4
2367,-5.911453247,-36.19641495,2
2368,-2.034371614,10.58263969,1
2369,31.33794403,-16.67394447,5
2370,6.760915279,27.04695129,1
2371,48.04787064,-24.70042038,7
2372,-25.55095673,26.05036926,2
2373,-22.23839188,-30.35097504,4
2374,-22.45439529,24.479002,2
2375,6.881986618,22.91802406,1
2376,23.00285339,19.90143394,1
2377,14.17847061,-22.48513603,6
2378,-3.267225504,22.98633003,1
2379,-25.86566544,37.46577835,1
2380,33.26571274,-6.2571311,5
2381,29.7970829,-3.920836926,5
2382,0.461390644,-21.47800827,3
2383,0.475277215,45.62456131,5
2384,-13.93794441,-1.787142038,3
2385,5.254520416,21.98881531,1
2386,18.95629501,-26.06448936,7
2387,20.44824219,-26.75975609,6
2388,-3.651025534,36.008461,1
2389,-11.49638939,8.642047882,1
2390,-11.07421112,-42.57503891,4
2391,12.77269459,-30.33638191,6
2392,5.608044147,-29.71058655,6
2393,-35.29097748,-6.836987019,3
2394,11.0873394,-23.3728447,6
2395,15.18025017,-29.48565292,6
2396,-7.048439503,-15.47196674,3
2397,-21.75197983,-28.01959419,4
2398,-20.02553368,-26.90797424,4
2399,-9.87823391,-27.67160225,4
2400,-24.00851631,-39.46628952,4
2401,16.63531876,8.387331009,1
2402,16.75896454,8.458601952,1
2403,35.15016937,18.98595428,7
2404,23.0663414,0.623215139,1
2405,1.563280463,19.04294205,1
2406,-2.193987608,-3.607240438,3
2407,29.19082069,-6.479323387,5
2408,36.15452194,12.40256596,6
2409,19.65370941,-31.56323433,6
2410,40.62147141,-11.09866619,5
2411,43.63694382,12.87902927,1
2412,-35.10638809,-32.98753357,4
2413,-4.772121906,22.30197334,1
2414,-21.81269264,-22.45417404,4
2415,6.698983669,22.72759056,2
2416,-7.067120075,-19.82202721,3
2417,49.65207672,0.958069086,5
2418,3.696363449,20.73665047,1
2419,-11.68078613,-42.73799896,4
2420,18.35803413,5.214232445,1
2421,-27.21723747,-38.08413315,4
2422,-18.698843,28.10970879,2
2423,30.47814178,-14.57466316,5
2424,-0.611226022,-27.48767471,1
2425,-5.712763786,-29.72236061,3
2426,-7.221417427,13.00156689,1
2427,9.708351135,5.109562874,1
2428,24.69138908,26.32640648,1
2429,20.79777908,-0.391688228,1
2430,-16.67652893,-14.31837845,3
2431,-24.17761421,-35.5153389,4
2432,12.15862083,15.26854515,1
2433,-1.957821608,12.68005848,1
2434,12.64925671,15.67078304,1
2435,20.29828644,0.723568201,1
2436,-0.823419869,-30.81196213,7
2437,46.63420868,-16.75322533,7
2438,-13.82876015,15.70365906,1
2439,-34.6240654,-23.50183296,4
2440,24.98830795,-21.77701569,7
2441,-27.82681084,-14.08055592,3
2442,42.35092926,-6.410472393,5
2443,12.14516258,-21.28105354,6
2444,20.51284599,-24.36166573,7
2445,22.74020576,-6.499505043,1
2446,7.467353344,8.313505173,1
2447,36.20308304,-18.99318886,5
2448,44.49106216,-0.989563704,5
2449,-31.27220726,31.14295578,2
2450,-34.39290619,-2.151366949,0
2451,47.7531929,-25.30131912,7
2452,-28.56083679,29.40909195,2
2453,-33.49542236,6.235191345,2
2454,-5.914554596,-4.025722027,3
2455,-11.994771,-45.14713669,4
2456,-0.78843081,20.82844162,1
2457,43.64828491,-2.762613773,5
2458,-31.11076546,-20.87060738,3
2459,-36.81037521,-38.46403122,3
2460,10.90174961,-21.69053459,6
2461,47.76831818,-25.28076553,7
2462,-12.75903606,-37.23849106,4
2463,30.94970703,-10.04550171,5
2464,-3.883029699,-23.25515747,3
2465,-10.47165775,-13.44806385,3
2466,-16.77565384,25.8345108,2
2467,-26.11706924,-14.72455215,3
2468,1.798300982,25.22361946,2
2469,-36.28543854,-21.35076332,4
2470,40.72698593,22.15418816,2
2471,34.62688065,-21.97844696,5
2472,-21.37682152,8.308436394,1
2473,-2.077213287,17.25092506,1
2474,45.29827881,-20.05935669,7
2475,30.98037148,31.52038383,6
2476,-3.002506018,6.781714916,1
2477,23.98722458,-3.736760616,5
2478,49.9227066,13.15410709,7
2479,-22.54922295,-36.60685349,4
2480,22.92352295,-24.51741791,7
2481,42.02653122,-13.51135445,5
2482,-3.582492113,-46.88082504,7
2483,20.8769989,24.9300251,1
2484,34.9503212,-0.166654646,5
2485,-1.699338317,28.92612267,1
2486,-25.66878891,-27.70638466,4
2487,30.24581718,-8.880477905,5
2488,47.24728775,-4.089402199,5
2489,20.56252861,-32.65174103,6
2490,45.00457001,-11.74789333,5
2491,-9.86661911,16.03273773,1
2492,40.76145554,18.25667572,1
2493,15.13933563,-22.67931366,6
2494,-8.875605583,-28.78671455,3
2495,3.687232733,-2.243247509,1
2496,-8.829867363,-41.24758911,4
2497,16.24541855,16.66556358,1
2498,2.520889759,1.539154887,1
2499,11.25770283,38.00634766,1
2500,9.83486557,43.91001511,2
2501,43.364254,17.79604149,2
2502,16.0344429,-37.68343353,6
2503,16.21257019,-14.77454758,7
2504,2.587863684,-3.227624178,1
2505,7.262867451,17.34387207,1
2506,7.80121851,30.2187233,0
2507,22.40338707,17.12209892,7
2508,12.04036617,-22.86566353,6
2509,22.58935547,-16.73262215,7
2510,13.2076683,47.4732933,2
2511,29.01503181,-17.16539574,5
2512,-27.52142334,36.07214355,2
2513,-23.5614624,20.24810982,2
2514,13.35125351,-14.8198204,7
2515,-22.74946594,-16.66314507,3
2516,-21.11764526,17.05801964,2
2517,32.8589592,-18.61058426,7
2518,-21.23467255,6.419868469,1
2519,-6.19677496,2.620625257,1
2520,9.199469566,17.00455666,1
2521,-29.8870945,-10.57386494,3
2522,22.31702805,-19.37971115,7
2523,0.61322391,-35.90821838,3
2524,21.66895485,24.93736458,1
2525,48.33612442,-14.11502266,5
2526,-4.39049387,-44.91793442,4
2527,14.41523457,-24.49624634,6
2528,-1.211921573,-25.49896812,5
2529,41.3771553,15.55694199,1
2530,-19.95284653,24.52480125,1
2531,-8.45806694,23.8169899,1
2532,28.03467751,-7.501700878,5
2533,8.064159393,10.82673454,1
2534,-14.252141,-46.06412888,4
2535,8.536122322,-12.10241032,6
2536,-2.916815281,-25.44845772,3
2537,-15.78428936,-25.36351204,3
2538,37.14494705,-6.739000797,5
2539,11.23089886,-28.57902908,6
2540,-16.21980667,-30.70210838,3
2541,-32.15041733,-11.81194592,3
2542,22.69340706,0.824163854,7
2543,15.65085411,-26.99653244,6
2544,-26.87709808,39.34657669,0
2545,-25.11474228,29.25812912,2
2546,-11.11561584,5.735300064,1
2547,27.52849007,-12.35944843,7
2548,24.26914215,-0.249413133,1
2549,-14.66012192,-21.54857254,6
2550,-15.06910896,13.8926754,1
2551,-11.89812946,14.73351002,1
2552,-1.15106225,-15.18087196,3
2553,-10.48724651,-32.2724762,4
2554,5.829826832,-27.27921104,6
2555,22.31162834,21.97562981,1
2556,29.06093025,29.28645325,7
2557,-16.1708889,-37.59607315,4
2558,9.319788933,-14.81658649,1
2559,-25.85242844,1.031508207,3
2560,-16.71424103,-5.011729717,3
2561,-25.8295269,35.73855591,2
2562,-9.469177246,42.57371521,2
2563,3.801589489,22.26819038,1
2564,-11.67576408,24.53597641,1
2565,23.13770294,12.81382751,1
2566,-13.16272736,-4.668265343,3
2567,-36.10266876,-25.52293587,4
2568,23.1310215,-2.239030361,1
2569,-9.110122681,-38.95885086,4
2570,-15.42644596,-31.81446838,3
2571,13.45279884,-7.73537302,6
2572,-18.59914589,-14.21379566,3
2573,22.18076706,-19.55813026,6
2574,-21.49408722,36.91616821,2
2575,5.310346603,-27.47826004,6
2576,8.79246521,28.16754723,6
2577,8.360170364,-5.553307533,1
2578,-24.4720726,-36.28351212,4
2579,8.9949646,-26.17674446,6
2580,14.22144794,-8.693051338,1
2581,5.975466251,-12.53163815,1
2582,15.80387878,-30.70427895,6
2583,-9.943813324,-12.19973564,0
2584,11.82808781,-7.541971207,1
2585,42.49502563,-6.133808613,5
2586,-27.34553146,-30.59237862,4
2587,6.673744202,24.60857582,1
2588,4.643542767,-1.678079605,1
2589,-16.66865349,21.45053291,2
2590,-6.23952198,1.0496701,1
2591,4.297395229,29.53777504,1
2592,20.62018394,-19.63833618,7
2593,34.03200531,-6.292432785,5
2594,14.21413898,-36.7990303,6
2595,9.130866051,-5.902622223,1
2596,-3.727604866,7.314057827,1
2597,-18.22268486,34.19178009,2
2598,45.43310928,9.133040428,6
2599,0.289197743,-1.431058884,7
2600,22.11573219,23.76795578,1
2601,9.285632133,2.07013917,7
2602,-5.286876202,-35.85628891,3
2603,34.01174164,-14.79685879,2
2604,34.71762085,35.11104202,2
2605,23.28993034,36.20827103,1
2606,-27.32351875,-41.66519547,4
2607,27.58059883,-21.04599953,7
2608,-14.47200775,-42.58571625,4
2609,31.27742577,3.27445507,5
2610,23.45226669,22.14090347,5
2611,-23.63309669,-36.32581711,4
2612,-2.931971073,37.6900177,3
2613,-9.405673027,-24.78601074,3
2614,-18.42221069,23.0338192,2
2615,-8.092508316,-27.51470184,7
2616,-19.2422657,-4.168189526,3
2617,42.9354248,-27.41096115,7
2618,3.937628269,-36.70576477,7
2619,-23.2076149,-39.50978088,4
2620,31.44194221,-9.297815323,6
2621,30.90001488,-4.757425308,5
2622,17.20015144,-31.9177227,6
2623,-44.70622253,-16.46190071,3
2624,33.35112381,-0.134101257,5
2625,-37.24695206,-17.26798439,6
2626,-26.7018795,-1.453881025,3
2627,-24.89879417,-26.12016678,4
2628,2.604067326,29.26860619,1
2629,15.4511261,-30.73703003,6
2630,8.140266418,2.391967058,7
2631,-26.90042114,25.49009323,2
2632,-10.01464939,-18.64957809,6
2633,40.14881516,-18.61414719,5
2634,-30.47289848,17.60799408,3
2635,24.83817482,27.51490021,7
2636,-7.086292267,-25.44879723,3
2637,35.57105637,-11.28365421,5
2638,28.11029816,-3.675245047,1
2639,-14.83194065,-46.01308441,4
2640,-2.04919982,-44.10554123,5
2641,-19.12945938,31.28543663,2
2642,-28.0919075,-38.78004837,4
2643,16.62785721,-18.11099815,6
2644,9.631567955,43.35334396,2
2645,-6.201106071,-20.01051903,3
2646,43.54867554,17.5074482,7
2647,33.71056747,-20.05850983,7
2648,22.84809113,-10.21224022,7
2649,9.997988701,19.81523323,1
2650,23.31151772,11.12684822,2
2651,-3.375786304,38.05696487,2
2652,8.773230553,18.54555702,1
2653,-16.7166214,-32.96348572,4
2654,10.20202065,-26.90130615,6
2655,23.63531685,11.11700821,5
2656,-13.38872337,-19.53887177,6
2657,37.99629593,-15.33216,5
2658,-13.61282921,5.104404449,1
2659,34.4036293,-15.17714405,5
2660,1.885484219,4.835475922,1
2661,-22.55882645,-26.2825489,4
2662,25.10128784,-15.16172791,7
2663,15.05855465,-20.08502007,6
2664,-25.84900665,23.32512856,2
2665,25.15970039,-15.37399578,7
2666,24.46071815,-14.82188892,7
2667,-14.08800507,-30.68419647,4
2668,-37.43548965,-21.64495659,4
2669,-13.70503902,-39.19386292,4
2670,41.56188202,10.91425705,1
2671,33.0748291,14.75592232,1
2672,-20.18019867,-7.921607018,3
2673,11.58736992,-36.95962524,6
2674,28.47453308,-17.03870773,7
2675,-26.02453995,-14.80796432,3
2676,11.57379246,-4.286077976,1
2677,-30.19220734,-23.98526382,4
2678,-34.91643524,31.4052887,2
2679,16.18437576,-31.78602791,6
2680,-39.44977188,20.6980381,0
2681,-27.10720253,39.72520828,0
2682,-18.07438469,-3.011947632,2
2683,8.812040329,-3.505305767,1
2684,21.491539,-33.12761688,6
2685,11.6951561,27.56916046,3
2686,7.319910526,-10.4832468,1
2687,17.9956646,3.753414869,1
2688,-10.83316803,15.37902355,1
2689,-31.36607361,26.64944077,2
2690,-19.98268509,14.7752161,3
2691,-28.12933159,-4.82511282,1
2692,8.072793961,19.06754684,1
2693,-10.13644314,-21.35632515,3
2694,6.368677139,21.09480286,1
2695,35.64048767,-1.066167831,5
2696,23.06829262,30.04966736,5
2697,14.42609787,-41.53097153,6
2698,10.93379498,-4.055634975,1
2699,13.86826134,-36.31485367,6
2700,-21.56911278,-19.74301147,3
2701,3.23702383,14.94556427,1
2702,3.151399136,-22.67407417,6
2703,-18.19547844,5.094563961,1
2704,-12.47166538,-24.39750671,4
2705,-36.33065796,-12.94252014,3
2706,2.666540384,11.3058424,1
2707,12.87618542,14.46965027,1
2708,-5.991733551,-41.27695465,4
2709,-4.238349915,-32.1870079,3
2710,-31.10931206,-25.13878441,3
2711,-12.76473999,27.93905067,1
2712,39.45814514,-14.31225872,5
2713,39.11323929,-29.94360352,6
2714,-21.85365105,-42.83102036,4
2715,8.054790497,19.06101799,1
2716,25.72888374,-23.79900742,7
2717,38.23037338,-14.37026691,5
2718,33.34564972,-16.43007088,7
2719,5.715842724,-22.89769936,7
2720,-15.5027523,-22.41116524,3
2721,21.83946228,14.40257263,1
2722,-6.281110287,-26.58739853,3
2723,19.89130592,16.89766502,1
2724,1.465036988,-26.64949226,3
2725,20.33825111,-25.42811394,7
2726,13.84333801,12.47397804,1
2727,36.67330551,0.446858555,5
2728,6.06952095,-16.67672157,6
2729,40.25757217,0.50038147,5
2730,-40.37113571,15.00559616,1
2731,-1.197634459,-40.16530991,4
2732,16.57123947,21.55454445,1
2733,-46.78570175,-16.55642319,0
2734,36.70497894,-27.58636475,5
2735,-15.21803093,15.36924648,1
2736,-9.047779083,25.55392265,2
2737,2.348939419,22.99191475,1
2738,14.03207684,-18.43392372,6
2739,16.03583527,-22.15414238,7
2740,29.36321259,47.32003784,6
2741,9.784491539,39.56112671,1
2742,28.67026138,18.2178936,1
2743,26.47072411,16.52756882,1
2744,37.83399963,18.47235489,3
2745,36.47781754,-9.412904739,5
2746,29.58720779,47.22797775,1
2747,-23.00006676,26.30058098,2
2748,6.595678806,-24.81355286,6
2749,13.35054493,1.574448466,1
2750,-23.79353523,-32.13731384,4
2751,33.01786041,-3.059678793,5
2752,32.81656647,-16.61641884,7
2753,43.04760361,16.73721695,1
2754,-5.011631489,-16.0361805,3
2755,42.95789719,-27.44259453,7
2756,-0.331227928,30.16862106,1
2757,5.414700031,-12.03517342,3
2758,6.311537266,14.77269077,1
2759,-34.10020065,28.95727348,2
2760,-4.374110699,22.22413063,1
2761,5.361306667,-22.6445179,7
2762,-26.70627975,-22.11532402,4
2763,-2.814687252,16.72777367,1
2764,41.30027771,8.220638275,5
2765,5.274093151,12.43851376,7
2766,-11.88364792,-36.19018555,4
2767,-18.43500519,37.50995255,7
